Podcast Name,Episode Title,Episode Summary,Episode Duration,Episode Date,Podcast Image,Episode Audio,Episode Guests,Episode Highlights
History Hit,"Wreck, Scandal & Mutiny on HMS Wager","In 1740, the Royal Navy ship The Wager set sail for the Pacific to take part in the War of Jenkins' Ear. The unfortunate ship was separated from the fleet and, after pulverising storms and outbreaks of scurvy, ended up sinking near a small island off the coast of Chile. Dan is joined by David Grann, author of the bestselling book The Wager , to tell this tale of shipwreck and mutiny on the high seas. Produced by James Hickmann and edited by Dougal Patmore. Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world-renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW . Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . You can take part in our listener survey here . Hosted on Acast. See acast.com/privacy for more information.",27,13/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/648888f1dfb28c0011669b7c/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=NlTcVR5JL6pG-BaCPCyIqQkZjylHYaNaAdLW3-jMBCk,[],[]
History Hit,Ukraine's Dam Destroyed: Water as a Weapon,"On the 6th of June, 2023, an explosion tore through the Kakhovka Dam in Ukraine. A torrent of water cascaded downriver, flooding towns and villages, displacing thousands, and causing a catastrophic ecological disaster. Many observers suggest that this was a deliberate act of sabotage by the Russian occupiers - if true, then this would not be the first time that an army has destroyed critical infrastructure to gain the upper hand on the battlefield. Neither would it be the first time that water has been used as a weapon. Dan is joined by historian Frank McDonough, an expert on the Third Reich to unravel any parallels between what we're seeing today in Ukraine and the 'scorched earth' policies of Nazi Germany in WWII. Produced by James Hickmann and edited by Dougal Patmore. Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world-renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW . Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . Hosted on Acast. See acast.com/privacy for more information.",33,12/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6487306b777c930011cd1f56/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=5QemSGnfkfbUMxKzeTYtI3GnQ_3LdS3bUnkVjMrvp40,[],[]
History Hit,Chevalier: France's Revolutionary Maestro,"Joseph Bologne, Chevalier de Saint-Georges is perhaps the most accomplished classical musician that you've never heard of. A composer, soldier and champion fencer, this episode traces his life from the French colony of Guadeloupe to the concert halls of Paris and the battlefields of the French Revolution. So how did a man of mixed heritage overcome the prejudices of the day? And what was the significance of his achievements at the time? Dan is joined by Stephen Williams, director of the acclaimed 2023 biographical drama Chevalier , to talk about his life and the importance of remembering it. Produced by James Hickmann and edited by Dougal Patmore. Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW. Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . You can take part in our listener survey here . Hosted on Acast. See acast.com/privacy for more information.",20,11/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6483209af5bfbf00110de16b/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=vpcWGZE6iUe0wXppZop9o5GRMwwEuQ4RRKaShGD9OQY,[],[]
History Hit,The British Empire,"The British Empire was one of the most influential and far-reaching empires in history. Dan and his guest journalist and author Sathnam Sanghera remember school lessons on the small island that rose to global dominance. From the 16th century to the 20th century, the British Empire spanned continents, encompassing vast territories and diverse cultures, controlling a quarter of the planet. But, the way we've been taught about the Empire hasn't always been the full story and today historians are building a more complex and thorough picture of what the British Empire was. Sathnam sheds light on the darker aspects of the empire's history - colonisation, slavery and exploitation and Dan confronts some difficult truths about his own family's history. Together, they consider how we teach it to the next generation in a way that acknowledges everything- the good, the bad and the difficult. Sathnam Sanghera's new children's book is called ' Stolen History '. Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world-renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW. Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . You can take part in our listener survey here . Hosted on Acast. See acast.com/privacy for more information.",25,07/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/647f3b4bc7523c0011fe00be/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=gLTbH9LrIiE-2W_Do_iZg2GN93HeAW-twZIhAPNF8vI,[],[]
History Hit,Hiding Anne Frank,"In this episode of Warfare, host James Patton Rogers is joined by Tony Phelan and Susanna Fogel, creators of the new TV series A Small Light , which explores the remarkable true story of Miep Gies, who hid Anne Frank and her family during the Holocaust. The trio discuss the character of Gies and how she went from Otto Frank's employee to hiding his whole family in the secret annexe for two years. A Small Light is currently streaming on Disney+, with two episodes released each week. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",16,06/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1685704241798-d87db40668ba6e5a6795743a049904c6.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6479ce3fb771bd00115e8690/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=x1FAPGGDkY9sl0zknVBcD5TwdJ-XAxAjzSrSlmH95CI,[],[]
History Hit,D-Day: Britain and America's 'Special Relationship',"The 6th of June, 1944 was the beginning of the end for Nazi Germany and the pinnacle of the 'special relationship' between Britain and the United States. Hundreds of thousands of Allied troops stormed the beaches of Normandy on D-Day and fought side by side to liberate Europe. But in the decades since the world has changed drastically - great powers have risen and fallen, and geopolitical realities have shifted along with them. How has the relationship fared through these tumultuous years? And just how special was it in the first place? Dan is joined for this episode by Sam Edwards, an expert in Anglo-American relations and the memory of war. By discussing D-Day and the commemoration of it, they try to make sense of the fabled special relationship and figure out if it has stood the test of time. Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world-renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW. Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . Hosted on Acast. See acast.com/privacy for more information.",26,05/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/647dd0093863bd001140866f/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=pL_frEBmw78aFdkxito4nx4Qq2dAVnwGYpo9F8IE0rk,[],[]
History Hit,The Ejector Seat,"An ejector seat propels a human at speeds reaching 200 miles in less than a second. It can save a life... or snap a neck. John Nichol remembers pulling the ejector handle in his Tornado aircraft flying at over 500mph above the Iraqi desert, launching him back down to earth. It saved his life, but he wasn't able to recover in a hospital because he was captured and taken straight to an Iraqi prison. This makes him the most appropriate guest to take Dan through the history of the invention of the ejector seat, how it works and what it was like to eject. He delves into the incredible history of the Martin Baker ejector seat, still being made in London today and astonishing stories of the first ejection in combat, of American soldiers ejecting out of burning aircraft over Vietnam in the 80s and how they were all given a second chance at life by ejecting. This episode was produced by James Hickmann and edited by Dougal Patmore. His new book is called 'Eject! Eject!' Discover the past on History Hit with ad-free original podcasts and documentaries released weekly presented by world-renowned historians like Dan Snow, Suzannah Lipscomb, Lucy Worsley, Matt Lewis, Tristan Hughes and more. Get 50% off your first 3 months with code DANSNOW. Download the app or sign up here. We'd love to hear from you! You can email the podcast at ds.hh@historyhit.com . You can take part in our listener survey here . Hosted on Acast. See acast.com/privacy for more information.",28,04/06/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6479a5e28df8d80011748b5d/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=KeXR2nrxwkLYh4vvrGGHJ3rdCrIsk_uh0jme4ReNWZQ,[],[]
History Hit,Love and Lust in WWII,"Though rarely spoken about, love, lust and sexuality were key to many soldiers' experiences of the Second World War. Veterans might allude to them in their recollections, but what do we know about wartime experiences of sex and sexual identity? And how did this intersect with the soldiers' understandings of masculinity?For this episode that marks the beginning of Pride month, Dan is joined by Luke Turner, author of Men at War: Loving, Lusting, Fighting, Remembering, 1939 - 1945 . Luke has assembled a cast of fascinating characters, from a prisoner in a Japanese POW camp who later became an LGBT+ activist, to a gay RAF fighter ace; their stories help to demystify notions of sexuality and masculinity in the Second World War. Produced by Mariana Des Forges and James Hickmann, and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",22,31/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6475c556e50f8f00115542e1/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=Ph0sFINDYPfsnUIKNsykBTMSOMDhg--AUpu4u2URjF4,[],[]
History Hit,Murder in the Roman World,"The Ancient Romans are often thought of as ahead of their time. They invented concrete, sophisticated road systems and even underfloor heating. But their approach to murder is starkly different to how the modern world recognises it, and frankly, it’s a bit weird. These people saw 26 emperors murdered in one 50-year period and would watch people being killed for entertainment in the Colosseum. Today Kate is Betwixt the Sheets with Emma Southon to talk about murder in Ancient Rome. You can find out more about Emma's book here. WARNING: There is adult content and explicit words in this episode. Senior producer: Charlotte Long. Producer: Sophie Gee. Mixed by Stuart Beckwith. Betwixt the Sheets: The History of Sex, Scandal & Society. A podcast by History Hit. Hosted on Acast. See acast.com/privacy for more information.",41,30/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1685439522437-cc3e4464caed93349816d5e8b09000b9.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6475c3d717b38700113b7744/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=DB9YzAcTqLM36nlOwIPiNkm8AKyZuRykwegWFlKIck8,[],[]
History Hit,Why Empires Fall,"For centuries, the Roman Empire commanded unparalleled control over the world around it. It expanded its borders through trade and conquest, sucking resources from the periphery into its thriving centre - Rome. And then, suddenly, everything changed. The Empire entered a state of crisis, and rapidly disintegrated. The West has experienced a similarly dramatic rise and fall over the last 3 centuries, moving from an era of global dominance to one of economic stagnation and political division. But is the decline and fall of empires inevitable? And what can be done to avoid the fate of Rome? In this episode, historian Peter Heather and political economist John Rapley join Dan to compare the West's current crisis with that of Rome, and discuss what comes next. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",41,29/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/647074ac5110890012557491/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=IHfK1bH6rG9yC7x3aSxEwN73wz3DSX-XfcjUQOB4FTE,[],[]
History Hit,How the Mongols Changed the World,"After the death of Chinggis Khan, the founder and first Emperor of the Mongol Empire, the land became the largest contiguous empire in history. The Horde, the western portion of the Mongol empire, was the central node in the Eurasian commercial boom of the thirteenth and fourteenth centuries and was a conduit for exchanges across thousands of miles. A force in global development as important as Rome, the Horde left behind a profound legacy in Europe, Russia, Central Asia, and the Middle East, palpable to this day. Marie Favereau, Associate Professor of History at Paris Nanterre University, joins Dan on the podcast. They discuss the Mongols as thinkers who constructed one of the most influential empires in history and how that empire continued to shape, incubate and grow the political cultures it conquered. If you'd like to learn more, we have hundreds of history documentaries, ad-free podcasts and audiobooks at History Hit - subscribe today! To download the History Hit app please go to the Android or Apple store. Hosted on Acast. See acast.com/privacy for more information.",19,28/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/64706f595a40370011535db9/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=6C66NZiULa8IIu6lvRRrjY3atSVEralhbQckEsCa10I,[],[]
History Hit,Henry III vs. Simon de Montfort,"After speaking to Gone Medieval in April 2022 about the first volume of his magisterial biography of Henry III, David Carpenter promised Matt Lewis that he would pay the podcast a return visit when the second volume came out. Henry III 1258-1272: Reform, Rebellion, Civil War, Settlement picks up the story when Henry is 51 years old. He's been monarch for 42 years and might have been looking forward to a quieter twilight to his reign. But he was in for the rudest of awakenings. This episode was edited by Joseph Knight and produced by Rob Weinberg.  Listen to Henry III: England’s Longest Reigning King here: https://shows.acast.com/gone-medieval/episodes/henry-iii-englands-longest-reigning-king If you’re enjoying this podcast and are looking for more fascinating Medieval content then subscribe to our Medieval Monday newsletter here. If you'd like to learn even more, we have hundreds of history documentaries, ad-free podcasts and audiobooks at History Hit - subscribe today! To download, go to Android or Apple store Hosted on Acast. See acast.com/privacy for more information.",43,17/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1684317487033-108499ebcc20eb640493b148b2d5371a.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/6464a59d8b31560011ddf0c5/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=SP_SiX8du8qfGDLST5vZVnlsxp1scL9wsAl0WlGin3M,[],[]
History Hit,Britain's WWII Lumberjills,"The Second World War placed a tremendous strain on Britain's natural resources. One of the most important materials for fuelling the war effort was wood - used to make everything from ammunition boxes to Spitfires, Britain's timber would be harvested at an unprecedented rate during the war. It was a forgotten army of women who stepped up to make this happen, felling trees through freezing winters, splitting logs in hazardous sawmills and managing entire forestry operations. So what did this job entail? How risky was it, and how were these 'Lumberjills' considered by society at that time? Dan is joined by Joanna Foat, author of Lumberjills: Britain's Forgotten Army , to uncover the obscured world of the Women's Timber Corps. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",24,16/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/64634f7d85b1c9001175d5cc/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=br93E1l5SvjVv1Jjwt5enelbRLXikD9zUPYDFrkNdJw,[],[]
History Hit,Nazi Codebreaking with Betty Webb,"Betty Webb is the last known living veteran who worked on both German and Japanese codes at Bletchley Park and Dan got an invite to her 100th birthday party over the weekend. Codebreaking, secrets and dancing were all part of daily life at Bletchley Park, she joined Dan on the podcast back in 2021 to tell him all about her incredible time at the place that enabled the Allies to win WWII. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",27,15/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/646242764f68050011d0f082/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=LuaIoh64y_9RR3YyCSLFsdvitCvZn8Z2u5fOCuQ5opY,[],[]
History Hit,The Haitian Revolution and King Henri Christophe,"In the summer of 1791, thousands of enslaved people in Saint Domingue, as Haiti was then known, cast aside their shackles and revolted against French colonial rule. The Haitian Revolution lasted for over a decade, and Haiti became the first independent country to be founded by former enslaved people. Among the key leaders of the revolution was a man named Henri Christophe. Born an enslaved person, Christophe served in the American Revolutionary War, fought in the Haitian Revolution and became Haiti's first and only king. But what happened during the Haitian Revolution? And how did Christophe make himself king of the first free black nation in the Americas? Dan is joined by Paul Clammer, author of Black Crown: Henry Christophe, the Haitian Revolution and the Caribbean's Forgotten Kingdom , to guide us through this extraordinary tale. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",37,14/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645e01391b7c410011b1a674/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=wVNH1c4LRjhd3lmmlsv7iAjL9vYor_yt_3OudRJ5_RU,[],[]
History Hit,Dan Explains: The Dambusters Part 2,"On the night of the 16th May, 1943, Operation Chastise commenced - 133 RAF airmen in their iconic Lancaster bombers took off from England, bound for Germany. Armed with specially designed 'bouncing bombs', the highly trained crews were tasked with destroying key installations in Germany's industrial heartland, the Ruhr Valley. It was an audacious mission of unprecedented precision, from which over a third of the airmen would never return. The Dambusters Raid, as it came to be known, is remembered as one of the greatest feats of daring and airmanship in the Second World War. In this two-part Explainer, and with the help of the late, great RAF veteran 'Johnny' Johnson, Dan delves into the true story of this historic operation. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",41,10/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645ba6881a339e001166d982/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=GvwOf2xp78Ja8zotvNKP1Qg0TGroJD3bVRzM2D3zHvc,[],[]
History Hit,Dan Explains: The Dambusters Part 1,"On the night of the 16th of May, 1943, 133 RAF airmen in their iconic Lancaster bombers took off from England, and headed for Germany. Armed with specially designed 'bouncing bombs', the highly-trained crews were tasked with interrupting German industry by destroying three enormous dams in the Ruhr Valley. It was a risky mission of unprecedented precision, from which over a third of the aircrew would never return. The Dambusters Raid, as it came to be known, is remembered as one of the greatest feats of daring and airmanship in British military history. In this two-part Explainer, and with the help of the late, great RAF veteran Johnny Johnson, Dan delves into the crew's preparations as well as the events of the historic raid itself. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",40,09/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645a1594f6507e001142dd19/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=P4LCAqC3LvnA8V6k1tKavamTlvRbt4uJ5wFd8zbdx84,[],[]
History Hit,Dan Snow's Story of England COMING SOON,"Tales of feuding monarchs, bloody battles, plagues, explorers and scandals. In a special mini-series dropping from the 22nd May 2023 in this feed, Dan hits the road for a 5-day road trip to bring listeners his favourite parts of England's epic history. He dashes through one million years from Stonehenge to the Hastings battlefield across to the heart of industry at Ironbridge and ends in York’s Cold War Bunker to tell England’s story from the beginning to the present day with help from the country's best experts and storytellers. It's going to be a wild ride, so make sure to subscribe to Dan Snow's History Hit and tell your friends! If there's somewhere you want Dan to stop off at, email us at ds.hh@historyhit.com and it could end up in the series! Hosted on Acast. See acast.com/privacy for more information.",1,09/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645a68cc1096880011e2e82a/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=DqECtY6yIT2E962-ofX5NeXWODKiJpKz8DqrD3G0Xro,[],[]
History Hit,Ruling as a Renaissance Queen,"The 16th century in Europe was an age of great Queens. But just because they were in charge, didn't always mean they were powerful or safe; it was tough being a queen in the Renaissance and. Author and Former Professor of French at The George Washington University Leah Redmond Chang joins Dan to delve into the fascinating and complicated lives of three queens: Catherine De Medici, a noblewoman in one of the most important families of the Renaissance, who married the King of France and found herself Queen some deaths later. They discuss the fate of her daughter Elizabeth De Valois who married Phillip II King of Spain and ruler of the Spanish Empire that launched the Armada and conquest of the Americas and Mary Queen of Scots who ruled over a mighty Scotland but who endured assault, exile and finally execution at the behest of her cousin Elizabeth I. These women were at the top of European society but faced pressure, personal dangers and political threats unique to women in power during that time. Her new book is called Young Queens: Three Renaissance Women and the Price of Power Produced by Mariana Des Forges and edited by Tom Delargy You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",22,08/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645563681096880011f66c30/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=34XWBi2H820T0Nwy5psYV_ZtlB_e3xPLPuE_WlTY4hA,[],[]
History Hit,"Tocqueville: The Search for Liberty, Equality & Democracy","In 1831, the French aristocrat Alexis de Tocqueville left the troubled continent of Europe and set sail for America. Travelling in the shadow of the French Revolution, his goal was to learn about the world's largest democracy and work out how France could move forward. He would eventually publish a remarkable account of life and politics in the United States that became one of the best 19th century accounts of the burgeoning democracy. But Tocqueville would go on to travel to a myriad of other places by ship and stagecoach, on horseback and on foot across North America, Europe and North Africa. In this episode, Dan is joined by Jeremy Jennings, author of Travels with Tocqueville Beyond America , to find out more about his little-known travels beyond the United States. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",27,03/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/645277bbcba1b4001139a3ae/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=QPTc8vZMpCKHhw2HRB9aqrOcgQU7yW9-hUA2-MUyJds,[],[]
History Hit,J.R.R. Tolkien and the First World War,"J.R.R. Tolkien's Middle-earth is perhaps the most captivating fantasy world ever created. His mythology and folklore continues to influence the work of writers, film-makers, musicians and artists to this day. He first conceived of the idea during the First World War, and built his world to examine the fear and courage, despair and hope that he witnessed. So how exactly did this brutal, bloody war help to shape Middle-earth? Dan is joined today by John Garth, an award-winning Tolkien biographer and author of Tolkien and the Great War , to tell us about Tolkien's life and how the conflict influenced his writing. Produced by James Hickmann and edited by Dougal Patmore. You can take part in our listener survey here . If you want to get in touch with the podcast, you can email us at ds.hh@historyhit.com , we'd love to hear from you! Hosted on Acast. See acast.com/privacy for more information.",31,01/05/2023,https://assets.pippa.io/shows/6215f67d4b795a40fffd3b2c/1667286484069-7fc0af1db619130dc8ff794c866b6fa8.jpeg,https://sphinx.acast.com/p/acast/s/dansnowshistoryhit/e/644e3def427e6f0011792c0b/media.mp3?tk=eyJ0ayI6ImRlZmF1bHQiLCJhZHMiOnRydWUsInNwb25zIjp0cnVlLCJzdGF0dXMiOiJwdWJsaWMifQ==&sig=hIoO9IHPVl4ItjqWLdhvg3q1yfuROkzCmQ-7kyNxTak,[],[]
